Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,BOSTON PROP CC BPGREENGARAGE 2,86-98 Broadway,"Upon entrance from Broadway, first four stall on your right.",Cambridge,MA,02142,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.363192,-71.085734,2025-11-08,161901,2025-11-08 01:01:12 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,INNOVATION DR BUILDING 200,Innovation Drive,,Tewksbury,MA,01876,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.635628,-71.242474,2025-11-08,161903,2025-11-08 01:00:53 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UMASS LOWELL SALEM STREET,288-298 Salem St,University Crossing Admissions entrance,Lowell,MA,01854,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.649851,-71.32455,2025-11-08,161904,2025-11-08 01:00:50 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DEVENS 3 DEVENS #2,33 Andrews Parkway,Located in rear of building,Devens,MA,01434,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.539252,-71.610314,2025-11-08,161906,2025-11-08 01:00:44 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LEVEL P3 STATION 2,1 Nashua St,P3 334 335,Boston,MA,02114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.365832,-71.063155,2025-11-08,161907,2025-11-08 01:00:39 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BWH-5FRGARAGE P3 FAR,60 Fenwood Rd,,Boston,MA,02115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.335314,-71.108335,2025-11-08,161908,2025-11-08 01:00:09 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PORTER SQUARE STATION#1,13 White St,Near star market,Cambridge,MA,02140,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.389576,-71.118228,2025-11-08,161910,2025-11-08 00:59:31 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WTP 10 CORPORATE DR,10 Corporate Dr,,Burlington,MA,01803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.495842,-71.193402,2025-11-08,161911,2025-11-08 00:59:20 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,50 POST OFFICE STATION #1,50 Post Office Square,The station is on the first level of the parking garage,Boston,MA,02109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.355543,-71.054882,2025-11-08,161913,2025-11-08 00:59:17 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UMASS AMHERST VISITOR CTR L23,300 Massachusetts Ave,"Behind Robshaw Visitor Center, under canopy",Amherst,MA,01002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.384746,-72.524797,2025-11-08,161917,2025-11-08 00:59:07 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UMASS AMHERST VISITOR CTR L22,300 Massachusetts Avenue,"Located behind the Robshaw Visitor's Center, off Massachusetts Ave/Swift Way",Amherst,MA,01003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.385083,-72.525017,2025-11-08,161918,2025-11-08 00:50:54 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,19-23 DRYDOCK 19 DRYDOCK - #2,19 Drydock Ave,Located in the parking lot adjacent to  main 19 entrance,Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.344451,-71.032426,2025-11-08,161919,2025-11-08 00:59:05 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,101 SEAPORT EV-1,101 Seaport Blvd,To the right of entrance on P1 level,Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.350847,-71.045122,2025-11-08,161921,2025-11-08 00:59:02 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,125 HIGH ST STATION 2,125 High St,Located on level 2 of the garage,Boston,MA,02110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.355456,-71.053052,2025-11-08,161923,2025-11-08 00:58:50 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MPL MPL EXIT,Ryder St Ext,Station is located just outside of the guard rail near the exit.,Provincetown,MA,02657,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.050892,-70.18599,2025-11-08,161925,2025-11-08 00:58:31 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,3RD AVE D BUILDING (A),19 3rd Ave,Behind Kohler,Burlington,MA,01803,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.487822,-71.223629,2025-11-08,161926,2025-11-08 00:58:29 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CAMELOT COURT STATION 1,10 Camelot Ct,In main parking lot at building 11,Boston,MA,02135,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.350007,-71.140869,2025-11-08,161928,2025-11-08 00:58:24 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UMASS AMHERST UMASS LOT 41,Holdsworth Way & Commonwealth Ave,Physical Plant Parking Lot East Side on Wall,Amherst,MA,01003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.391637,-72.532417,2025-11-08,161929,2025-11-08 00:58:21 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BENTLEY U BENTLEY U,175 Forest St,The station is located at the LaCava Building,Waltham,MA,02452,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.388987,-71.21956,2025-11-08,161930,2025-11-08 00:58:20 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,STATE & HARRIS STATE & HARRIS,98 State St,Municipal parking lot at State and Harris streets next to the Newburyport Public Library at 94 State St,Newburyport,MA,01950,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.808262,-70.871392,2025-11-08,161931,2025-11-08 00:58:17 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UMASS AMHERST LOT 62 L2,Stockbridge Rd Lot 62,"Lot 62, Behind the Design Building",Amherst,MA,01003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.38874,-72.523352,2025-11-08,161932,2025-11-08 00:58:07 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MA PORTFOLIO 610 LINCOLN 1,610 Lincoln St.,Located in main lot,Waltham,MA,02451,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.406959,-71.253361,2025-11-08,161933,2025-11-08 00:57:54 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SOMERVILLE MA DAVIS SQUARE 1,45 Grove St Behind Davis Square Rite Aid,3 Hours maximum while charging - Behind Davis Square Rite Aid,Somerville,MA,02144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.396218,-71.119877,2025-11-08,161935,2025-11-08 00:57:43 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SOMERVILLE MA CITY HALL 1,93 Highland Ave,located at City Hall,Somerville,MA,02143,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.386852,-71.098143,2025-11-08,161936,2025-11-08 00:57:41 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TUFTS U. WILDLIFE LEFT,55 Willard St,Charger is located next to the right of the front entrance in the parking lot adjacent to the east wing of the building.,North Grafton,MA,01536,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.246524,-71.674407,2025-11-08,161938,2025-11-08 00:57:39 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,EVC-STATION-1+1 EVC-STATION-1+1,55 Elm St,The station is located on the right side of the building,Dedham,MA,02026,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.232889,-71.181954,2025-11-08,161941,2025-11-08 00:57:36 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TUFTS U. TUFTS GRANOFF,8-40 Talbot Ave,"Enter parking lot from College Avenue, turn right.  EV station is in the northwest corner closest to the building",Medford,MA,02155,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.404608,-71.117795,2025-11-08,161942,2025-11-08 00:57:34 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SOMERVILLE MA UNION SQUARE,75 Union Square,,Somerville,MA,02143,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.379795,-71.094837,2025-11-08,161944,2025-11-08 00:57:26 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,STATION1 UNLIKELY STORY,111 South St,The station is located in the parking lot behind the building,Plainville,MA,02762,,888-758-4389,E,,Public,Mon: 10:00am-8:00pm; Tue: 10:00am-8:00pm; Wed: 10:00am-8:00pm; Thu: 10:00am-8:00pm; Fri: 10:00am-8:00pm; Sat: 10:00am-8:00pm; Sun: 10:00am-8:00pm,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.004178,-71.335218,2025-11-08,161945,2025-11-08 00:57:26 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BLUE CROSS BLUE EV1,25 Technology Pl,Not Public,Hingham,MA,02043,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.167835,-70.906805,2025-11-08,161947,2025-11-08 00:57:24 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BRIGHAM CIRCLE OBC RETAIL LOT,20 Calumet Street,"Back corner of lot, next to stop and shop",Boston,MA,02120,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.332801,-71.103849,2025-11-08,161948,2025-11-08 00:57:16 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MCKENZIE ENG STATION 1,305 Whitney St,Near main enttance,Leominster,MA,01453,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.531418,-71.751402,2025-11-08,161950,2025-11-08 00:57:11 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BOSTON PROP CC YELLOW GARAGE 1,75 Ames St,The station is located in the yellow garge 2nd floor,Cambridge,MA,02142,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.363733,-71.088568,2025-11-08,161951,2025-11-08 00:57:02 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ZINC ZINC 3,22 Water St,,Cambridge,MA,02141,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.373004,-71.078549,2025-11-08,161952,2025-11-08 00:57:01 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOWN HALL TOWN HALL,816 Main Rd,At rear of the building,Westport,MA,02790,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.579445,-71.089348,2025-11-08,161953,2025-11-08 00:57:00 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MASSPORT LEXF-01-01,11 Burr Street Extension,"Framingham Logan Express Parking Garage, off Shopper World Drive, follow signs for EV Charging Stations",Framingham,MA,01701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.304266,-71.39354,2025-11-08,161955,2025-11-08 00:56:44 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WSU EV 1,486 Chandler St.,Near Shaughnessy Admin Building Lot H,Worcester,MA,01602,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.268302,-71.842434,2025-11-08,161957,2025-11-08 00:56:40 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ATLANTIC WHARF ATLANTIC WHARF,280 Congress St,"Located within the parking garage on level P1. Once in the garage, take the left immediately after going through the parking gates. The Chargepoint Station will be on your left",Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.353325,-71.052761,2025-11-08,161962,2025-11-08 00:56:13 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MA PORTFOLIO 275 WYMAN ST #1,275 Wyman St,The station is located in the basement of the garage,Waltham,MA,02451,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.405921,-71.255361,2025-11-08,161965,2025-11-08 00:56:10 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SEAPORT GARAGE WEST GARAGE P1,157 Seaport Blvd,"West Garage, Floor 1",Boston,MA,02210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.350046,-71.042713,2025-11-08,161966,2025-11-08 00:56:06 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GAS&ELECTRIC; THOMAS ST LOT,87 Elm St,Municipal Parking Lot,Westfield,MA,01085,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.122198,-72.747952,2025-11-08,161967,2025-11-08 00:56:05 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,200 BOP BACK 2,300 Brickstone Square,,Andover,MA,01810,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.586792,-71.158405,2025-11-08,161968,2025-11-08 00:55:53 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,STATION 1 MARRIOTT BURL,1 Burlington Mall Road,,Burlington,MA,01803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.48942,-71.195446,2025-11-08,161971,2025-11-08 00:55:04 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VAN NESS VAN NESS1,1337-1341 Boylston St,,Boston,MA,02215,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.344212,-71.099183,2025-11-08,161972,2025-11-08 00:54:25 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MIT CAMPUS BLDG N4 P1-1,36 Albany St,Open to pass card holders only/ located at entrance,Cambridge,MA,02139,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.362188,-71.092543,2025-11-08,161973,2025-11-08 00:54:24 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VAN NESS VN2,1308 Boylston St,,Boston,MA,02215,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.34403,-71.099419,2025-11-08,161974,2025-11-08 00:54:24 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,VAN NESS VN3,1340 Boylston St,,Boston,MA,02215,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.344133,-71.098925,2025-11-08,161975,2025-11-08 00:54:24 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MIT CAMPUS BLDG W92 P1-1,304 Massachusetts Institute of TechnologyVass,Open to passcard holders only/ Located at garage entrance,Cambridge,MA,02139,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.354934,-71.104633,2025-11-08,161976,2025-11-08 00:54:23 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WILLIAMS COLLEG WILLIAMS 01,89-199 Spring St,Spring Street Municipal Lot near Handicapped Parking Spaces,Williamstown,MA,01267,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.709606,-73.204857,2025-11-08,161977,2025-11-08 00:54:22 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,THE CENTER STATION 1,25 Corporate Dr,,Burlington,MA,01803,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.494816,-71.189583,2025-11-08,161978,2025-11-08 00:54:03 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BUMC-BMC 610 ALBANY 1,610 Albany St.,Enter gararge on BioSquare Dr. Station on 1st level west of entrance,Boston,MA,02118,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.336015,-71.066885,2025-11-08,161980,2025-11-08 00:54:02 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SPENCER CENTER TOWN HALL 1,157 Main Street,Side of building,Spencer,MA,01562,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.244304,-71.992689,2025-11-08,161983,2025-11-08 00:53:47 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MELROSE MA CITY HALL LOT,26 Winthrop St,"Far NE corner of public lot behind City Hall, Access from Chief Kevin M Walsh Way",Melrose,MA,02176,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.457731,-71.065076,2025-11-08,161984,2025-11-08 00:53:46 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PLYMOUTH PLI PLANTATION,Plimoth Plantation,4 hour max charging time,Plymouth,MA,02360,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.937729,-70.626941,2025-11-08,161985,2025-11-08 00:53:43 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PLYMOUTH TOWN HALL,17 Russell St,,Plymouth,MA,02360,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.956185,-70.667157,2025-11-08,161987,2025-11-08 00:53:42 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BERKSHIRE EAST BERKSHIRE EAST,51-99 Thunder Mountain Rd,Berkshire East Mountain Resort,Charlemont,MA,01339,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.620819,-72.877532,2025-11-08,161989,2025-11-08 00:53:39 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,PHILLIPSACADEMY ANDOVER INN,1 Chapel Ave,Back of Andover Inn Parking Lot,Andover,MA,01810,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.649689,-71.133605,2025-11-08,161990,2025-11-08 00:53:39 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UMASS LOWELL PAWTUCKET ST,233 Pawtucket St,This station is located in the Pawtucket Street Metered Parking Lot. Location is directly across from University Crossing.,Lowell,MA,01854,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.650437,-71.324512,2025-11-08,161991,2025-11-08 00:53:38 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MA PORTFOLIO 590 LINCOLN ST,590 Lincoln St,Located by the Southeast entrance,Waltham,MA,02451,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.404667,-71.252613,2025-11-08,161994,2025-11-08 00:53:18 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WALTHAM CAMPUS 404 NORTH #1,404 Wyman Street,"Located in the North Garage, Level C",Waltham,MA,02451,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.410637,-71.25664,2025-11-08,161997,2025-11-08 00:53:15 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MA PORTFOLIO 303 WYMAN ST #2,303 Wyman St,Located at the Front Entrance of 303 Wyman Street,Waltham,MA,02451,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.406839,-71.254815,2025-11-08,161998,2025-11-08 00:53:12 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OF NEWTON 52 ELLIOT ST,52 Elliot St,side of building,Newton,MA,02464,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.316929,-71.213375,2025-11-08,162001,2025-11-08 00:53:09 UTC,,,,2020-06-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
